Code,Title,CreditPoints
PHYS1100,Classical and Frontier Physics,6
PHYS1200,Modern and Frontier Physics,6
PHYS2001,Quantum Physics and Electromagnetism,6
PHYS2002,Many Particle Systems,6
PHYS2003,Physics for Electrical Engineers,6
PHYS2004,Quantum and Relativity,6
PHYS2100,Stellar Astrophysics and Frontier Astronomy,6
PHYS3001,Quantum Mechanics and Atomic Physics,6
PHYS3002,Electrodynamics and Relativity,6
PHYS3003,Astrophysics and Space Science,6
PHYS3005,Quantum Computation,6
PHYS3011,Mathematical Physics,6
PHYS3012,Topics in Contemporary Physics,6
PHYS3044,Overseas Research Placement,6
PHYS3046,Research Placement,6
PHYS3100,"Electrodynamics, Special and General Relativity",6
PHYS3101,Quantum Fields and Quantum Optics,6
PHYS4001,Dissertation in Physics Part 1,6
PHYS4002,Dissertation in Physics Part 2,6
PHYS4003,Dissertation in Physics Part 3,6
PHYS4004,Dissertation in Physics Part 4,6
PHYS4010,Symmetry Principles in Physics,6
PHYS4020,Frontiers in Experimental Physics,6
PHYS4021,Quantum Information and Computing,6
PHYS4022,Advanced Quantum Computing,6
PHYS4410,Quantum Field Theory,6
PHYS4415,Special Topics in Physics I,6
PHYS4417,Special Topics in Physics III,6
PHYS4418,Cosmological Physics,6
PHYS4419,Galaxies and Galactic Dynamics,6
PHYS4420,Gravitational Wave and High Energy Astronomy,6
PHYS5002,Master's Dissertation—Physics Research Presentation Part 5,6
PHYS5010,Differential Geometry and General Relativity,6
PHYS5012,Master's Dissertation—Theoretical Physics Part 2,6
PHYS5015,Research Proposal in Theoretical Physics,6
PHYS5016,Dissertation in Theoretical Physics,6
PHYS5020,Quantum Measurement and Technology,6
PHYS5025,Research Proposal in Experimental Physics,6
PHYS5026,Dissertation in Experimental Physics,6
PHYS5035,Research Proposal in Computational Physics,6
PHYS5036,Dissertation in Computational Physics,6
PHYS5045,Research proposal in Quantum Technology and Computation,6
PHYS5046,Dissertation in Quantum Technology and Computing,6
PHYS5200,Research Proposal in Quantum Technology and Computing,6
PHYS5201,Quantum Technology and Computing Research Project Part 1,6
PHYS5202,Quantum Technology and Computing Research Project Part 2,6
PHYS5203,Quantum Technology and Computing Research Project Part 3,6
PHYS5204,Quantum Technology and Computing Research Project Part 4,6
PHYS5205,Dissertation in Quantum Technology and Computing,6
PHYS5301,Physics Research Project Part 1,6
PHYS5302,Physics Research Project Part 2,6
PHYS5303,Physics Research Project Part 3,6
PHYS5304,Physics Research Project Part 4,6
PHYS5401,Medical Imaging Physics,6
PHYS5402,Radiation Biology and Protection,6
PHYS5403,Radiotherapy Physics,6
PHYS5404,Radiation Physics and Dosimetry,6
PHYS5405,Radiation Safety,6
PHYS5406,Medical Physics Dissertation Part 1,6
PHYS5407,Medical Physics Dissertation Part 2,6
PHYS5408,Medical Physics Dissertation Part 3,6
PHYS5409,Medical Physics Dissertation Part 4,6
PHYS5435,Research Proposal in Medical Physics,6
PHYS5436,Dissertation in Medical Physics,6
PHYS5510,Special Topics in Physics II,6
PHYS5512,Physics Reading Unit,6
PHYS5513,Computational Statistics for Physics,6
PHYS5514,Radio Astronomy and the Interstellar Medium,6
PHYS5515,Special Topics in Quantum Theory and Technology,6
PHYS5562,Research Proposal in Astronomy and Astrophysics,6
PHYS5563,Dissertation in Astronomy and Astrophysics,6
PHYX0030,Foundation Physics,6
PHYX1001,Physics for Scientists and Engineers,6
PHYX1030,Physics Bridging Unit,6
PLNG4401,Planning Theory and Practice,12
PLNG4402,Planning Law,6
PLNG4404,Statutory Planning,6
PLNG5403,Planning and Governance,6
PLNG5405,Principles of Urban and Regional Economics,6
PLNG5410,"Geography, Planning, Environment and Development Practicum",6
PLNG5510,Advanced Studies in Geography and Planning,6
PLNG5511,Climate Change Policy and Planning,6
PLNG5512,Regional Planning,6
PLNT2201,Plants in Action,6
PLNT2204,Plant Diversity and Evolution,6
PLNT3301,Plant Physiological Ecology,6
PLNT3306,Australian Vegetation,6
PODI3000,Professionalism in Practice,0
PODI3111,Body Systems 1,6
PODI3112,Clinical Podiatric Practice 1,6
PODI3113,Anatomy and Cutaneous Science,6
PODI3114,Podiatric Biomechanics,6
PODI3115,Body Systems 2,6
PODI3116,Clinical Podiatric Practice 2,6
PODI3117,Pharmacotherapeutics for Podiatrists 1,6
PODI3118,Research and Evidence in Practice,6
PODI4000,Research Project Development,0
PODI4101,Podiatric Medicine 1,6
PODI4102,Introduction to Clinical Practice 1,6
PODI4105,Podiatric Medicine 2,6
PODI4106,Introduction to Clinical Practice 2,6
PODI4111,Integrated Clinical Sciences 1,24
PODI4112,Integrated Clinical Sciences 2,24
PODI4201,Podiatric Medicine 3,6
PODI4202,Progression of Clinical Practice 1,6
PODI4203,General Medicine and Pathology,6
PODI4205,Progression of Clinical Practice 2,6
PODI4206,Podiatric Medicine 4,6
PODI4208,Research Methods,6
PODI4211,Integrated Clinical Practice,6
PODI4212,Integrated Podiatric Medicine 1,6
PODI4213,Integrated Podiatric Medicine 2,6
PODI4221,Podiatric Populations 1,6
PODI4222,Clinical Podiatric Practice 3,6
PODI4223,Pharmacotherapeutics for Podiatrists 2,6
PODI4224,Research Project Planning,6
PODI4225,Podiatric Populations 2,6
PODI4226,Clinical Podiatric Practice 4,6
PODI4227,Podiatric Surgery and Clinical Therapeutics,6
PODI4228,The High Risk Foot,6
PODI5301,Podiatric Medicine 5,6
PODI5303,Anaesthesia and General Surgery,6
PODI5304,Podiatric Research Project,6
PODI5305,Podiatric Medicine 6,6
PODI5307,Podiatric Surgery,6
PODI5308,Podiatric Seminars,6
PODI5309,Integrated Podiatric Medicine 3,6
PODI5310,Integrated Podiatric Medicine 4,6
PODI5331,Podiatric Populations 3,6
PODI5332,Clinical Podiatric Practice 5,6
PODI5333,Extended Placement 1,6
PODI5334,Research Project 1,6
PODI5335,Podiatric Populations 4,6
PODI5336,Clinical Podiatric Practice 6,6
PODI5337,Extended Placements 2,6
PODI5338,Research Project 2,6
PODI5500,Essential Licenses and Certifications,0
PODI5510,Podiatric Research Methodology,6
PODI5511,Foundations of Podiatric Surgery 1,6
PODI5512,Foundations of Podiatric Surgery 2,6
PODI5513,Concepts of Podiatric Surgery,6
PODI5514,Podiatric Medicine Practicum,6
PODI5515,Introduction to Surgical Skills,6
PODI6531,Surgical Practicum 1A,6
PODI6532,Surgical Practicum 1B,6
PODI6533,Surgical Practicum 1C,6
PODI6534,Surgical Practicum 2A,6
PODI6535,Surgical Practicum 2B,6
PODI6536,Surgical Practicum 2C,12
PODI6541,Surgical Practicum 3A,6
PODI6542,Surgical Practicum 3B,12
PODI6543,Surgical Practicum 3C,12
PODI6570,Podiatric Research Project (full-time),24
PODI6571,Podiatric Research 1,6
PODI6572,Podiatric Research 2,6
PODI6573,Podiatric Research 3,6
PODI6574,Podiatric Research 4,6
PODI6900,Podiatric Research Thesis (full-time),96
PODI6902,Podiatric Research Thesis (part-time),96
POLS1101,Understanding Politics and Policy,6
POLS1102,Understanding Global Politics,6
POLS2201,Foundations of Public Policy,6
POLS2202,Foundations of Comparative Politics,6
POLS2220,Foundations of Global Political Economy,6
POLS3204,The Politics of Gender,6
POLS3231,Politics of the Mass Media,6
POLS3302,South Asia and the Middle East: Foreign Relations and Politics,6
POLS3304,Policy and Diplomacy in Practice,6
POLS3308,Greater China: Politics and International Relations,6
POLS3324,Islam and World Politics,6
POLS3334,The International Politics of Africa,6
POLS3335,Social Movements and the Politics of Change,6
POLS3342,Global Environmental Politics,6
POLS5010,"NGOs, Governance and Development",6
POLS5105,International Relations in the Indian Ocean Region,6
POLS5301,Democracy in Divided Societies,6
POLS5501,The Politics of Public Policy,6
POLS5503,Public Administration,6
POLS5504,Public Sector Leadership in Practice,6
POLS5505,Regulation and Governance,6
POLS5506,Gender and International Relations,6
POLS5507,Geopolitical Flashpoints,6
POLS5611,"Religion, Global Identities and World Politics",6
POLS5612,World Politics: Muslims in the West,6
POLS5631,International Relations of the Asia–Pacific,6
POLS5641,International Security,6
POLS5651,Global Political Economy,6
POLS5661,Approaches to International Relations,6
POLS5681,Governance in the International System,6
POLS5682,Responding to International Crises,6
POLS5684,China and the World,6
POLS5686,"International Norms, Ethics and Human Rights",6
POLS5691,Global Climate Politics,6
POLX0001,Contemporary World Issues,6
PPHE1001,"Liberty, Equality, and the Market",6
PPHE2001,The Philosophy of Economics and Political Science,6
PPHE2211,History of Political Ideas,6
PPHE3001,Rational Choice Theory,6
PPHE3327,Contemporary Political Theory,6
PPHE4140,PPE Honours Dissertation 1,12
PPHE4141,PPE Honours Dissertation 2,12
PROF5000,Academic Development Workshop,0
PSYC1101,Psychology: Mind and Brain,6
PSYC1102,Psychology: Behaviour in Context,6
PSYC2203,Research Methods and Analysis in Psychology I,6
PSYC2208,Psychology: Atypical Development,6
PSYC2209,Industrial and Organisational Psychology,6
PSYC2212,Psychology and Social Behaviour,6
PSYC2213,Psychology: Lifespan Development,6
PSYC2214,Adult Psychopathology,6
PSYC2215,Cognitive Psychology,6
PSYC2217,Cognitive Neuroscience,6
PSYC2218,Perception and Sensory Neuropsychology,6
PSYC3301,Intermediate Quantitative Methods in Psychology,6
PSYC3302,Psychological Measurement and its Application,6
PSYC3303,Psychological Science in the Modern World,6
PSYC3308,Psychology: Atypical Development,6
PSYC3309,Industrial and Organisational Psychology,6
PSYC3310,Psychology: Specialist Research Topics,6
PSYC3312,Psychology and Social Behaviour,6
PSYC3313,Psychology: Lifespan Development,6
PSYC3314,Psychopathology,6
PSYC3315,Cognitive Psychology,6
PSYC3317,Cognitive Neuroscience,6
PSYC3318,Perception and Sensory Neuropsychology,6
PSYC4101,Psychology Foundations: Mind and Brain,6
PSYC4102,Psychology Foundations: Behaviour in Context,6
PSYC4403,Psychological Science in the Modern World,6
PSYC4410,Psychological Research Communication Skills,6
PSYC4412,Psychological Assessment,6
PSYC4413,Psychological Interventions,6
PSYC4416,Psychological Research and Theory,6
PSYC4418,Research Methods in Psychology II,6
PSYC4421,Psychology Honours Research Project Part 1,12
PSYC4422,Psychology Honours Research Project Part 2,12
PSYC5210,MPsych Research Dissertation Part 1,12
PSYC5211,MPsych Research Dissertation Part 2,12
PSYC5511,Special Topics in Clinical Psychology,6
PSYC5513,Research Methods in Applied Settings,6
PSYC5514,Assessment and Selection,6
PSYC5515,Organisational Development and Change,6
PSYC5517,MIOP Practical Placement 3,6
PSYC5518,Team Work,6
PSYC5520,The Presentation and Diagnostic Features of Autism Across the Lifespan,6
PSYC5521,Key Principles in Autism Assessment and Diagnosis: A Lifespan Approach,6
PSYC5522,Autism Diagnostic Observation Schedule-2nd Edition (ADOS-2) Training,6
PSYC5523,Applied Skills in Autism Assessment and Diagnosis,6
PSYC5524,Introduction to Fetal Alcohol Spectrum Disorder (FASD),6
PSYC5525,Assessment & Diagnosis of Fetal Alcohol Spectrum Disorder (FASD) I,6
PSYC5526,Assessment & Diagnosis of Fetal Alcohol Spectrum Disorder (FASD) II,6
PSYC5527,Fetal Alcohol Spectrum Disorder (FASD) Practicum,6
PSYC5530,Applied Research Methods,6
PSYC5531,Assessment and Intervention—Adult Complex Disorders,6
PSYC5533,Clinical Psychology and Health,6
PSYC5534,Child and Adolescent Clinical Psychology and Neuropsychology,6
PSYC5536,Neuropsychology 1,6
PSYC5537,Neuropsychology 2,6
PSYC5538,Neuropsychology Placement I,6
PSYC5539,Human Neuroanatomy and Neuropsychology,6
PSYC5542,Human Factors,6
PSYC5544,Professional Skills,6
PSYC5547,MIOP Professional Practice and Ethics,6
PSYC5548,MIOP Practical Placement 1,6
PSYC5549,MIOP Practical Placement 2,12
PSYC5550,Organisational Consultancy Case Study,6
PSYC5551,MIOP Practical Placement 3,12
PSYC5556,Work Design,6
PSYC5559,Psychology of Leadership and Coaching,6
PSYC5573,Psychology of Training,6
PSYC5583,MPsych Research Dissertation Part 1,6
PSYC5584,MPsych Research Dissertation Part 2,6
PSYC5585,MPsych Research Dissertation Part 3,6
PSYC5586,MPsych Research Dissertation Part 4,6
PSYC5610,Psychology Dissertation Part 1,12
PSYC5613,Psychology Dissertation Part 2,12
PSYC5663,External Practicum,6
PSYC5664,External Practicum,6
PSYC5672,Foundations in Clinical Skills I,6
PSYC5673,Foundations in Clinical Skills II,6
PSYC5674,Assessment and Intervention—Childhood Disorders,6
PSYC5675,Assessment and Intervention—Emotional Disorders,6
PSYC5678,Practicum I,6
PSYC5679,Practicum II,6
PSYC5830,Human and Organisational Factors in Managing Work Health and Safety,6
PSYC5832,MIOP Practical Placement 2,6
PSYC5903,Placement I,6
PSYC5904,Placement II,6
PUBH1101,Health and Illness in Human Populations,6
PUBH1102,Foundations of Global Health,6
PUBH2203,Foundations of Epidemiology and Biostatistics,6
PUBH2204,Disease Prevention and Control,6
PUBH2208,Food and Nutrition in Population Health,6
PUBH2209,"Plagues, Pox and Pandemics: the History of Death and Disease",6
PUBH2211,Population Health Field Trip,6
PUBH2216,Communication and Project Planning in Health,6
PUBH2291,Global Health Field Trip,6
PUBH3300,Health Science Professional Placement,6
PUBH3301,Health Leadership,6
PUBH3302,Health Promotion,6
PUBH3305,Health Research Design and Methods,6
PUBH3307,Health Systems and Policy,6
PUBH3308,Population Health Practicum,12
PUBH4401,Biostatistics I,6
PUBH4402,Honours Research Process,6
PUBH4403,Epidemiology I,6
PUBH4404,Population Health Honours Project Part 1,12
PUBH4405,Population Health Honours Project Part 2,12
PUBH5705,Health Program Evaluation,6
PUBH5712,Dissertation (full-time),24
PUBH5714,Dissertation (part-time),24
PUBH5721,Public Health Field Trip,6
PUBH5743,Environmental and Occupational Health,6
PUBH5749,Foundations of Public Health,6
PUBH5752,Health Systems and Economics,6
PUBH5754,Health Promotion I,6
PUBH5755,Critical Perspectives in Global Health,6
PUBH5757,Clinical Epidemiology,6
PUBH5758,Public Health Practicum,24
PUBH5761,Epidemiology and Control of Communicable Diseases,6
PUBH5763,Health Leadership and Management,6
PUBH5767,Child and Maternal Health,6
PUBH5769,Biostatistics II,6
PUBH5783,Health in an Era of Environmental Change,6
PUBH5784,Special Topics in Public Health,6
PUBH5785,Analysis of Linked Health Data,6
PUBH5801,Economic Evaluation of Health Care,6
PUBH5802,Advanced Analysis of Linked Health Data,6
PUBH5804,Food and Nutrition in Population Health,6
PUBH5805,Qualitative Research Methods in Health,6
REIS5000,Research Project in (Assessed in FABLE),6
REIS5001,Research Project in (Assessed in FABLE),6
REIS5002,Research Project in (Assessed in FABLE),6
REIS5003,Research Project in (Assessed in FABLE),6
RMED4403,Health Program Evaluation,6
RMED5311,Integrated Rural Medical Practice 1,18
RMED5312,Integrated Rural Medical Practice 1—Notre Dame,0
RMED5313,Integrated Rural Medical Practice 1—Curtin,0
RMED5321,Integrated Rural Medical Practice 2,18
RMED5322,Integrated Rural Medical Practice 2 - Notre Dame,0
RMED5323,Integrated Rural Medical Practice 2 - Curtin,0
RMED5411,"Integrated Rural Medical Practice 3, Part 1",18
RMED5412,"Integrated Rural Medical Practice 3—Notre Dame, Part 1",0
RMED5413,"Integrated Rural Medical Practice 3—Curtin, Part 1",0
RMED5421,"Integrated Rural Medical Practice 3, Part 2",12
RMED5422,"Integrated Rural Medical Practice 3—Notre Dame, Part 2",0
RMED5423,"Integrated Rural Medical Practice 3—Curtin, Part 2",0
RMED5801,Rural Clinical Education Practice,6
RMED5802,Philosophy of Rural and Remote Medicine,6
RMED5803,Principles of Clinical Teaching and Learning (Rural),6
RMED5804,Research Methods for Rural Medicine,6
RMED5805,Special Topics in Rural and Remote Medicine—Communication,6
RMED5806,Special Topics in Rural and Remote Medicine—Clinical,6
RMED5901,Thesis Research (full-time),48
RMED5902,Thesis Research (part-time),48
RSDT0001,Research Training Internship,12
SCIE1104,"Science, Society and Data Analysis",6
SCIE1106,Molecular Biology of the Cell,6
SCIE1121,Our Universe,6
SCIE1500,Analytical Methods for Scientists,6
SCIE2100,Social Responsibility in Action,6
SCIE2204,Marine Systems,6
SCIE2205,Science Work Placement,6
SCIE2206,Science Consultancy Project,6
SCIE2208,International Fieldwork in Thailand,6
SCIE2212,Our Place in Space,6
SCIE2267,Quantitative Methods in Environmental Management,6
SCIE3304,Field Techniques in Marine Science,6
SCIE3314,Crops and Cropping Systems,6
SCIE4001,"Collecting, Analysing and Interpreting Big Data in Biology",6
SCIE4002,Bioinformatics and Data Analysis for Genomics,6
SCIE4040,Data Analysis with R for Agricultural and Environmental Science,6
SCIE4401,Data Use in Science,6
SCIE4402,Data Management and Analysis in the Natural Sciences,6
SCIE4403,Ethical Conduct and Communication of Science,6
SCIE4404,Techniques in Molecular Sciences,6
SCIE4481,"Good, Bogus and Corrupted Science",6
SCIE4501,Science Research Dissertation Part 1,6
SCIE4502,Science Research Dissertation Part 2,6
SCIE4503,Science Research Dissertation Part 3,6
SCIE4504,Science Research Dissertation Part 4,6
SCIE4510,Applied Cost Benefit Analysis,6
SCIE5002,Human Evolutionary Biology,6
SCIE5003,Advanced Bioinformatics and Data Analysis for Genomics,6
SCIE5004,Professional Skills in Science,6
SCIE5005,Science in Practice,6
SCIE5006,Nutrition and its Applications,6
SCIE5304,Science Practicum,6
SCIE5505,Global Change and the Marine Environment,6
SCIE5507,Food Fibre and Fuel Security,6
SCIE5508,Synthetic Biology: Solving Global Challenges,6
SCIE5509,Synthetic Biology: Novel Tools for Bioengineering,6
SCIE5515,Global Challenges in Biomedical Science,6
SCIE5516,Materials Characterisation for Bioengineering and Synthetic Biology,6
SCIE5517,Masters Research Project in Oceanography Part 1,6
SCIE5518,Masters Research Project in Oceanography Part 2,6
SCIE5519,Masters Research Project in Oceanography Part 3,6
SCIE5520,Masters Research Project in Oceanography Part 4,6
SCIE5571,Dissertation Part 1,6
SCIE5572,Dissertation Part 2,6
SCIE5573,Dissertation Part 3,6
SCIE5574,Dissertation Part 4,6
SCIE5580,MSc Research Proposal,6
SCIE5721,Master of Science Thesis (full-time),36
SCIE5722,Master of Science Thesis (part-time),36
SCIE8901,UWA and Nagoya Joint PhD Research: Part 1,6
SCIE8902,UWA and Nagoya Joint PhD Research: Part 2,6
SCIE8903,UWA and Nagoya Joint PhD Research: Part 3,6
SCIE8904,UWA and Nagoya Joint PhD Research: Part 4,6
SCIS5000,Research Project (Assessed in Science),6
SCIS5001,Research Project (Assessed in Science),6
SCIS5002,Research Project (Assessed in Science),6
SCIS5003,Research Project (Assessed in Science),6
SCIX1001,Research Project - Science,6
SCIX1106,Molecular Biology of the Cell,6
SCOM1101,Communicating Science,6
SCOM2205,Science Presentations,6
SCOM2208,Science Writing,6
SCOM3205,Science Presentations,6
SCOM3319,Exhibitions and Interpretation,6
SCOM3321,Science and the Media,6
SCOM3325,Science Communication as an Academic Discipline,6
SCOM4402,"Synthesising Research Literature: Reviewing, Analysing, and Reporting",6
SCOM5309,Citizen Science,6
SCOM5310,Science Policy,6
SCOM5311,Science and Society,6
SCOM5810,Science Communication Dissertation Part 1,6
SCOM5811,Science Communication Dissertation Part 2,6
SCOM5812,Science Communication Dissertation Part 3,6
SCOM5813,Science Communication Dissertation Part 4,6
SCOX1101,Communicating Science,6
SCTS3001,Science and Technology in Focus,6
SHPC4001,Computational Methods for Physics,6
SHPC4002,Advanced Computational Physics,6
SKLX0001,EAP Part 1 (Academic Skills for Foundation Studies),6
SKLX0002,EAP Part 2 (Critical Thinking and Communication),6
SMED4221,Research Foundations Unit,6
SMED4222,Service Learning Unit 1,6
SMED5311,Research Project 1,6
SMED5312,Service Learning Unit 2,6
SMED5321,Research Project 2,6
SMED5322,Service Learning Unit 3,6
SMED5331,Research Unit 1,6
SMED5332,Service Learning Unit 1,6
SMED5341,Research Unit 2,6
SMED5342,Service Learning Unit 2,6
SMED5411,Research Unit 3,6
SMED5412,Service Learning Unit 3,6
SOCS0048,Foundations of Social Science,6
SOCS1001,The Art of Social Statistics,6
SOCS1111,The Global Family,6
SOCS2901,Mining the Landscape,6
SOCS3001,"Environment, Society and Governance in Practice",6
SOCS3401,Learning and Teaching Languages Other Than English,6
SOCS3888,Asia-Pacific Field Study,6
SOCS4001,Religion and Development,6
SOCS4100,Social Sciences Research Skills,6
SOCS4102,Social Sciences Professional Placement,6
SOCS4140,Honours Dissertation 1,12
SOCS4141,Honours Dissertation 2,12
SOCS5014,"Regulating Development: State-Building, Migration, and Social Protection",6
SOCS5551,Master's Dissertation Part 1,6
SOCS5552,Master's Dissertation Part 2,6
SOCS5553,Master's Dissertation Part 3,6
SOCS5672,Global Development Debates,6
SPAN1401,Spanish Studies 1,6
SPAN1402,Spanish Studies 2,6
SPAN1404,Spanish Studies 4,6
SPAN2403,Spanish Studies 3,6
SPAN2404,Spanish Studies 4,6
SPAN2812,Spanish Culture,6
SPAN3405,Spanish Studies 5,6
SPAN3406,Spanish Studies 6,6
SPAN3813,Literature in Spanish,6
SRUR4221,Rural Specialisation—Research Foundations Unit,6
SRUR4222,Rural Specialisation—Service Learning Foundations Unit,6
SRUR5311,Rural Specialisation—Research Project 1,6
SRUR5312,Rural Specialisation—Service Learning Unit 2,6
SRUR5321,Rural Specialisation—Research Project 2,6
SRUR5322,Rural Specialisation—Service Learning Unit 3,6
SRUR5331,Rural Specialisation—Research Unit 1,6
SRUR5332,Rural Specialisation—Service Learning Unit 1,6
SRUR5341,Rural Specialisation—Research Unit 2,6
SRUR5342,Rural Specialisation—Service Learning Unit 2,6
SRUR5411,Rural Specialisation—Research Unit 3,6
SRUR5412,Rural Specialisation—Service Learning Unit 3,6
SSEH1101,The Musculoskeletal System and Movement,6
SSEH1102,Applied Anatomy and Athletic Performance,6
SSEH1103,Physical Fitness and Health,6
SSEH1104,Active Leadership 1: Developing Leadership Skills,6
SSEH2201,Exercise Prescription and Delivery,6
SSEH2240,Motor Learning and Control,6
SSEH2250,Biomechanics in Sport and Exercise,6
SSEH2260,Exercise Physiology,6
SSEH2270,Psychology of Motivation,6
SSEH2280,"Applied Nutrition for Sport, Exercise and Health",6
SSEH2295,Foundations of Work Integrated Learning,6
SSEH3301,Exercise Prescription and Nutrition for Health and Fitness,6
SSEH3345,Lifespan Motor Development,6
SSEH3355,Biomechanical Principles,6
SSEH3365,Sport Physiology,6
SSEH3366,"Bioenergetics in Exercise, Nutrition and Energy Balance",6
SSEH3375,Psychology of Sport,6
SSEH3385,Motor Development and Dysfunction,6
SSEH3388,Promoting Lifelong Physical Activity,6
SSEH3389,Exercise Rehabilitation,6
SSEH3394,Professional Practice,6
SSEH3552,Coaching and Athlete Development,6
SSEH3553,Exercise as Medicine,6
SSEH3554,Applications in High Performance Sport,6
SSEH3555,Motor Development: Principles to Teaching in Practice,6
SSEH4489,Advanced Exercise Rehabilitation,6
SSEH4633,Advanced Biomechanical Methods,6
SSEH4644,Advanced Exercise Physiology,6
SSEH4654,Advanced Concepts in Motor Control and Learning,6
SSEH4664,Exercise and Health Psychology,6
SSEH4711,Honours Dissertation Part 1,6
SSEH4712,Honours Dissertation Part 2,6
SSEH4713,Honours Dissertation Part 3,6
SSEH4714,Honours Dissertation Part 4,6
SSEH5020,Literature Review and Research Proposal,6
SSEH5021,Sport Science Exercise and Health Research Project Part 1,6
SSEH5022,Sport Science Exercise and Health Research Project Part 2,6
SSEH5023,Sport Science Exercise and Health Research Project Part 3,6
SSEH5025,Nutrition for Human Performance,6
SSEH5026,Exploring the Limits of Human Performance,6
SSEH5027,Strength and Conditioning in Human Performance Settings,6
SSEH5028,Start-ups in Human Performance,6
SSEH5029,Start -ups  in Human Performance,6
SSEH5111,Developing Skill Sets in Human Performance Settings,6
SSEH5200,Special unit: Fundamental Movement Skill Assessment in Children,6
SSEH5222,Applications of Knowledge in Human Performance Settings,6
SSEH5333,Networks and Collaboration in Human Performance Settings,6
SSEH5464,Physical Education Curriculum I,6
SSEH5474,Physical Education Curriculum II,6
SSEH5475,Advanced Psychology of Sport,6
SSEH5643,Cardiac Rehabilitation,6
SSEH5644,Neurological Rehabilitation,6
SSEH5645,Workplace Injury Prevention and Management,6
SSEH5646,Chronic and Complex Conditions,6
SSEH5647,Brain and Behaviours,6
SSEH5651,Musculoskeletal Rehabilitation,6
SSEH5667,Paediatric Exercise Rehabilitation,6
SSEH5685,Work Site Health Promotion,6
SSEH5691,Work Integrated Learning (Clinical Exercise Physiology),6
SSEH5692,Work Integrated Learning (Evidence-Based Practice),6
SSEH5693,Work Integrated Learning (Diverse Populations & Settings),6
SSEH5694,Research Colloquium,6
SSEH5699,Exercise Physiology Clinical Portfolio,0
SSEH9714,"Sport Science, Exercise and Health Thesis Part 1",12
SSEH9715,"Sport Science, Exercise and Health Thesis Part 2",12
SSEH9716,"Sport Science, Exercise and Health Thesis Part 3",12
STAT1400,Statistics for Science,6
STAT1401,Analysis of Experiments,6
STAT1520,Economic and Business Statistics,6
STAT2062,Fundamentals of Probability with Applications,6
STAT2063,Probabilistic Methods and their Applications,6
STAT2401,Analysis of Experiments,6
STAT2402,Analysis of Observations,6
STAT3061,Random Processes and their Applications,6
STAT3062,Statistical Science,6
STAT3063,Spatial Statistics and Modelling,6
STAT3064,Statistical Learning,6
STAT3401,Advanced Data Analysis,6
STAT3402,Communication and Problem Solving with Statistics,6
STAT3405,Introduction to Bayesian Computing and Statistics,6
STAT3406,Applied Statistics and Data Visualisation,6
STAT4061,Probability and Stochastic Processes,6
STAT4062,Statistical Modelling and Inference,6
STAT4063,Computationally Intensive Methods in Statistics,6
STAT4064,Applied Predictive Modelling,6
STAT4065,Multilevel and Mixed-Effects Modelling,6
STAT4066,Bayesian Computing and Statistics,6
STAT4067,Applied Statistics and Data Visualisation,6
STAT5061,Statistical Data Science,6
STAX1400,Statistics for Science,6
STAX1520,Economic and Business Statistics,6
SURG5850,Surgical Specialty Core Skills,6
SURG5851,Surgical Specialty Advanced Skills,6
SURG5852,Thesis Research (full-time),48
SURG5853,Thesis Research (part-time),48
SURG5854,Surgery Research Project Part I,12
SURG5855,Surgery Research Project Part II,12
SVLG1001,Fundamentals of Service Learning,6
SVLG1005,McCusker Centre for Citizenship Internship (0 credit points),0
SVLG1006,Making a Difference: Civic Participation and Social Change,6
SVLG1007,Student Leader Internship,6
SVLG2002,McCusker Centre for Citizenship Internship,6
SVLG2003,Service Learning for Guild and Student Leaders I,6
SVLG2004,Service Learning for Guild and Student Leaders II,6
SVLG3003,McCusker Centre for Citizenship Internship,6
SVLG3007,Applied Global Citizenship,6
SVLG3008,Approaches to Wicked Problems,6
SVLG4003,Service Learning for Guild and Student Leaders III,6
SVLG4004,Service Learning Guild and Student Leaders IV,6
SVLG4005,Applied Global Citizenship (0 points),0
SVLG4006,Applied Global Citizenship,6
SVLG5001,McCusker Centre for Citizenship Internship,6
SVLG5003,Wicked Problems,6
SVLG5007,Graduate Student Leader Internship,6
SVLG5900,McCusker Centre for Citizenship Internship,0
SWSP1001,"Professionalism, Values and Ethics in Human Services",6
SWSP1002,The Relationship Between Welfare States and Australian Social Work,6
SWSP1003,Human Rights and Social Justice,6
SWSP1004,"Aboriginal and Torres Strait Islander History, Policy, and Culture",6
SWSP1005,Human Development in Social and Cultural Contexts,6
SWSP1006,Introduction to Critical Thinking in Social Work,6
SWSP2001,Knowledges and Skills for Working with Indigenous Peoples,6
SWSP2002,SW Methods 1: Psychosocial Theories and Practices for Working with People,6
SWSP2003,"Social Work in a Global Context: Social Development, Sustainability, Equality and Human Rights ",6
SWSP2004,Foundations of Social Work Thinking and Identity,6
SWSP2008,SW Methods 2: Relational Practices for Working with People,6
SWSP2009,Policy and Practice for Working with Vulnerable Groups,6
SWSP2010,Social Enquiry for Social Work Practice,6
SWSP2012,"Trauma, Violence, Healing and Recovery",6
SWSP3001,Field Education 1: First Placement,18
SWSP3002,Social Work and Mental Health Practice,6
SWSP3004,SW Methods 3: Participatory Practices for Working with People,6
SWSP3007,Decolonising Social Work: Anti-Oppressive Practices,6
